Ticker,Name,Market Cap,Price,Sector,Market,Volume
EAFGX,Eaton Vance Focused Growth Opportunities Fund Class A,122986999,29.45,FinancialServices,NASDAQ,0
JHI,John Hancock Investors Trust,122773482,14.04,FinancialServices,NYSE,10757
GRSPX,Greenspring Fund Inc.,122731002,26.33,FinancialServices,NASDAQ,0
FLYE,"Fly-E Group, Inc. Common Stock",122696792,6.78,ConsumerCyclical,NASDAQ,3619635
PHD,"Pioneer Floating Rate Fund, Inc.",122635259,9.91,FinancialServices,NYSE,79511
LZCOX,Lazard US Small-Mid Cap Equity Portfolio Open Shares,122602778,9.66,,NASDAQ,0
DOG,ProShares Short Dow30,122583840,25.71,FinancialServices,AMEX,1566339
BYN,Banyan Acquisition Corporation,122556319,10.9,FinancialServices,NYSE,27145
ETGAX,Eaton Vance GA Municipal Income A,122536106,7.85,FinancialServices,NASDAQ,0
VGAS,"Verde Clean Fuels, Inc.",122511458,2.75,Utilities,NASDAQ,4384
HEOMX,"Hartford Climate Opportunities Fund , Class A",122489183,18.21,FinancialServices,NASDAQ,0
HCYAX,Hilton Tactical Income Fund,122385459,18.28,FinancialServices,NASDAQ,0
HCYIX,Hilton Tactical Income Fund Institutional Class,122251704,18.3,FinancialServices,NASDAQ,0
PAI,Western Asset Investment Grade Income Fund Inc.,122215836,12.85,FinancialServices,NYSE,9039
TBCP,Thunder Bridge Capital Partners III Inc.,122154482,10.21,FinancialServices,NASDAQ,10439
SVCO,"Silvaco Group, Inc. Common Stock",122097667,4.155,Technology,NASDAQ,217084
PLAO,Patria Latin American Opportunity Acquisition Corp.,121953090,11.85,FinancialServices,NASDAQ,19043
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc.,121880436,9.32,FinancialServices,NYSE,86722
SPDN,Direxion Daily S&P 500 Bear 1X Shares,121828187,10.15,FinancialServices,AMEX,15827802
PINK,Simplify Health Care ETF,121792423,28.44,FinancialServices,AMEX,108305
ESP,Espey Mfg. & Electronics Corp.,121636944,42.96,Industrials,AMEX,33932
IRBT,iRobot Corporation,121622505,3.91,ConsumerCyclical,NASDAQ,1508386
BWNB,"Babcock & Wilcox Enterprises, I",121435893,16.93,Technology,NYSE,28074
DHX,"DHI Group, Inc.",121390488,2.49,Industrials,NYSE,50858
SPRO,"Spero Therapeutics, Inc.",121326002,2.17,Healthcare,NASDAQ,1003269
ATLX,Atlas Lithium Corporation,121215675,6.19,BasicMaterials,NASDAQ,748252
CEFL,UBS ETRACS Monthly Pay 2xLeveraged Closed-End Fund ETN,121214257,3.64,FinancialServices,AMEX,492520
WIGTX,Seven Canyons World Innovators Fund,121051533,12.297,FinancialServices,NASDAQ,0
PRIHX,"T. Rowe Price Intermediate Tax-Free High Yield Fund, Inc.",121016171,9.75,FinancialServices,NASDAQ,0
GRAY,"Graybug Vision, Inc.",120983500,5.5,Healthcare,NASDAQ,24628
SDFI,"AB Active ETFs, Inc.",120906526,35.74,FinancialServices,AMEX,27586
MAYA,Maywood Acquisition Corp.,120880156,10.15,FinancialServices,NASDAQ,28695
SSPY,Syntax Stratified LargeCap ETF,120839786,82.88,FinancialServices,AMEX,1793
AOUT,"American Outdoor Brands, Inc.",120818260,9.47,ConsumerCyclical,NASDAQ,55957
BKCG,BNY Mellon ETF Trust II,120792172,34.2943,FinancialServices,AMEX,3932
AOHY,Angel Oak High Yield Opportunities ETF,120707320,11.135,,NASDAQ,44191
BTA,BlackRock Long-Term Municipal Advantage Trust,120690302,8.98,FinancialServices,NYSE,17590
CAAS,"China Automotive Systems, Inc.",120682800,4.0,ConsumerCyclical,NASDAQ,33222
MMLP,Martin Midstream Partners L.P.,120680259,3.09,Energy,NASDAQ,9237
PFTEX,PFG Meeder Tactical Strategy Fund,120615631,10.8,FinancialServices,NASDAQ,0
RCFA,RCF Acquisition Corp.,120542165,11.45,FinancialServices,NYSE,0
IDGT,iShares Trust - iShares U.S. Digital Infrastructure and Real Estate ETF,120531525,84.28,FinancialServices,AMEX,6232
ATOM,Atomera Incorporated,120421710,3.825,Technology,NASDAQ,491281
RFDI,First Trust RiverFront Dynamic Developed International ETF,120397499,73.8485,FinancialServices,NASDAQ,2262
FTXN,First Trust Nasdaq Oil & Gas ETF,120244813,27.08,FinancialServices,NASDAQ,60669
PLX,"Protalix BioTherapeutics, Inc.",120206721,1.51,Healthcare,AMEX,624995
CLAR,Clarus Corporation,120197634,3.13,ConsumerCyclical,NASDAQ,385771
LHAI,Linkhome Holdings Inc.,120197550,7.51,RealEstate,NASDAQ,1163504
CRTC,Dbx Etf Trust - Xtrackers Us National Critical Technologies ETF,120169605,34.84,FinancialServices,AMEX,2995
VBFC,Village Bank and Trust Financial Corp.,120162601,80.21,FinancialServices,NASDAQ,1258
PELI,Pelican Acquisition Corporation Ordinary Shares,120107488,10.01,FinancialServices,NASDAQ,2849
EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,120088265,27.9294,FinancialServices,AMEX,15935
SVT,"Servotronics, Inc.",120002110,46.94,Industrials,AMEX,55283
RPT,Rithm Property Trust Inc.,119910912,2.64,RealEstate,NYSE,188587
CACG,ClearBridge All Cap Growth ESG ETF,119864105,53.3898,FinancialServices,NASDAQ,15159
WEAT,Teucrium Wheat Fund,119830672,4.33,FinancialServices,AMEX,866134
RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",119722800,14.16,FinancialServices,NYSE,8834
CPTK,Crown Proptech Acquisitions,119620259,10.78,FinancialServices,NYSE,22276
TARA,"Protara Therapeutics, Inc.",119603890,3.1,Healthcare,NASDAQ,240008
FFUT,Fidelity Managed Futures ETF,119587459,50.6678,FinancialServices,NASDAQ,300
EMMF,WisdomTree Emerging Markets Multifactor Fund,119581414,29.27,FinancialServices,AMEX,27905
PSTP,Innovator Power Buffer Step-Up Strategy ETF,119539852,33.86,FinancialServices,AMEX,3305
CHGG,"Chegg, Inc.",119358400,1.12,ConsumerDefensive,NYSE,1862284
MBOX,Freedom Day Dividend ETF,119315473,33.63,FinancialServices,AMEX,3708
RYJ,Invesco Raymond James SB-1 Equity ETF,119192716,65.3643,FinancialServices,AMEX,17093
BRCC,BRC Inc.,324002133,1.55,ConsumerDefensive,NYSE,3245096
FCAP,"First Capital, Inc.",119114925,35.5,FinancialServices,NASDAQ,2511
FLBDX,Meeder Tactical Income Retail,119105680,9.5,FinancialServices,NASDAQ,0
BWSN,"Babcock & Wilcox Enterprises, I",119068869,20.13,Technology,NYSE,16764
OKYO,OKYO Pharma Limited,118849736,3.16,Healthcare,NASDAQ,59620
FAB,First Trust Multi Cap Value AlphaDEX Fund,118829481,82.3294,FinancialServices,NASDAQ,1598
SPWR,SunPower Corporation,118803004,1.48,Energy,NASDAQ,492940
CPEAX,Catalyst Dynamic Alpha Fund,118802772,24.18,FinancialServices,NASDAQ,0
LFT,"Lument Finance Trust, Inc.",118776615,2.27,RealEstate,NYSE,110564
AFBI,"Affinity Bancshares, Inc.",118742492,18.8,FinancialServices,NASDAQ,6907
DEW,WisdomTree Global High Dividend Fund,118621096,58.22,FinancialServices,AMEX,3338
CPEIX,Catalyst Dynamic Alpha Fund Class I,118606248,24.8,FinancialServices,NASDAQ,0
VFL,Delaware Investments National Municipal Income Fund,118605480,9.66,FinancialServices,NYSE,69597
ANIK,"Anika Therapeutics, Inc.",118516782,8.22,Healthcare,NASDAQ,106515
OPPE,WisdomTree Europe Hedged SmallCap Equity Fund,118507999,47.59,FinancialServices,AMEX,19950
PCF,High Income Securities Fund,118474812,6.33,FinancialServices,NYSE,49306
SKLZ,Skillz Inc.,118447142,6.64,Technology,NYSE,115979
SGMO,"Sangamo Therapeutics, Inc.",118431005,0.4826,Healthcare,NASDAQ,10668118
FNWD,Finward Bancorp,118348142,27.36,FinancialServices,NASDAQ,36906
ASPS,Altisource Portfolio Solutions S.A.,118326759,10.77,RealEstate,NASDAQ,20213
CALY,BlackRock Short-Term California Muni Bond ETF,118309214,50.375,FinancialServices,NASDAQ,5220
MNTX,"Manitex International, Inc.",118304920,5.8,Industrials,NASDAQ,216922
YI,"111, Inc.",59150078,6.8244,Healthcare,NASDAQ,2569
SEER,"Seer, Inc.",118280904,2.01,Healthcare,NASDAQ,175445
SAVE,"Spirit Airlines, Inc.",118279440,1.08,Industrials,NYSE,0
UNB,"Union Bankshares, Inc.",118230530,26.05,FinancialServices,NASDAQ,5602
ACWF,iShares MSCI Global Multifactor ETF,118228864,32.7935,FinancialServices,AMEX,33083
SFBC,"Sound Financial Bancorp, Inc.",118167524,46.05,FinancialServices,NASDAQ,2560
EWCO,Invesco S&P 500 Equal Weight Communication Services ETF,118156436,27.5335,FinancialServices,AMEX,21123
EGGF,EG Acquisition Corp.,118072843,11.98,FinancialServices,NYSE,5383
MICT,"MICT, Inc.",118009293,0.9261,Technology,NASDAQ,186060
TUSK,"Mammoth Energy Services, Inc.",117912130,2.45,Industrials,NASDAQ,89527
EKGIX,Allspring Special Global Small Cap Fund,117812402,39.37,FinancialServices,NASDAQ,0
EKGCX,Allspring Global Small Cap Fund Class C,117802993,20.49,FinancialServices,NASDAQ,0
EKGAX,Allspring Global Small Cap Fund Class A,117798802,36.52,FinancialServices,NASDAQ,0
STIX,"Semantix, Inc.",117666008,0.3,Technology,NASDAQ,106656
AUGW,AllianzIM U.S. Large Cap Buffer20 Aug ETF,117582059,31.1912,FinancialServices,AMEX,56006
DBLNX,DoubleLine Income Fund Class N,117493916,8.01,FinancialServices,NASDAQ,0
BHBFX,Madison Dividend Income Fd Cl Y,117455869,26.32,FinancialServices,NASDAQ,0
PFIE,"Profire Energy, Inc.",117347238,2.54,Energy,NASDAQ,0
SVII,Spring Valley Acquisition Corp. II,117276728,11.87,FinancialServices,NASDAQ,37662
MJ,ETFMG Alternative Harvest ETF,117227310,23.18,FinancialServices,AMEX,25955
ALTL,Pacer Lunt Large Cap Alternator ETF,117170104,39.025,FinancialServices,AMEX,28206
EUGDX,Morgan Stanley European Opportunity Fund Class I,117041118,28.67,FinancialServices,NASDAQ,0
JSD,Nuveen Short Duration Credit Opportunities Fund,116992960,11.6,FinancialServices,NYSE,40146
PCSC,Perceptive Capital Solutions Corp Class A Ordinary Shares,116983475,10.57,FinancialServices,NASDAQ,1990
INMU,BlackRock Intermediate Muni Income Bond ETF,116969046,23.45,FinancialServices,AMEX,151735
ZEO,Zeo Energy Corp.,116852487,2.37,Energy,NASDAQ,3773
AXR,AMREP Corporation,116730900,22.0,RealEstate,NYSE,20691
SCCB,Sachem Capital Corp. 7.125% Not,0,24.98,RealEstate,AMEX,466
LAX,8i Acquisition 2 Corp.,116550826,5.21,FinancialServices,NASDAQ,32120
TFPN,Blueprint Chesapeake Multi-Asset Trend ETF,116519142,23.25,FinancialServices,AMEX,4833
NEXM,NexMetals Mining Corp.,116469699,5.43,BasicMaterials,NASDAQ,42013
TALS,"Talaris Therapeutics, Inc.",116444832,2.72,Healthcare,NASDAQ,303484
BCV,Bancroft Fund Ltd.,116303270,19.84,FinancialServices,NYSE,22479
TSC,"TriState Capital Holdings, Inc.",116299715,30.58,FinancialServices,NASDAQ,3704611
SNRH,Senior Connect Acquisition Corp. I,116251152,10.04,FinancialServices,NASDAQ,1
CLSM,Cabana Target Leading Sector Moderate ETF,116205313,22.0581,FinancialServices,NASDAQ,15086
SCTL,"Societal CDMO, Inc.",116130300,1.1,Healthcare,NASDAQ,512703
THCP,Thunder Bridge Capital Partners IV Inc.,116105458,12.24,FinancialServices,NASDAQ,82487
SEAT,Vivid Seats Inc.,116025209,17.93,CommunicationServices,NASDAQ,1125514
RBIN,Nationwide Risk-Based International Equity ETF,115992985,24.1002,FinancialServices,AMEX,415
PMDEX,PMC Diversified Equity Fund,115980769,10.7446,FinancialServices,NASDAQ,0
AUGX,"Augmedix, Inc.",115908895,2.345,Healthcare,NASDAQ,22995
JOELX,JPMorgan Opportunistic Equity Long/Short Fund - A,115698169,17.57,FinancialServices,NASDAQ,0
MPRA,Mercato Partners Acquisition Corporation,115680104,11.51,FinancialServices,NASDAQ,120158
IBDD,iShares iBonds Mar 2023 Term Corporate ETF,115666473,26.59,FinancialServices,AMEX,4202
TDIC,Dreamland Limited Class A Ordinary Shares,115630000,3.73,CommunicationServices,NASDAQ,12270
PLIN,"China Xiangtai Food Co., Ltd.",115624450,1.15,ConsumerDefensive,NASDAQ,290617
GAUZ,Gauzy Ltd. Ordinary Shares,115588385,6.17,Technology,NASDAQ,76391
LTRX,"Lantronix, Inc.",115504191,2.97,Technology,NASDAQ,132575
DWUS,AdvisorShares Dorsey Wright FSM US Core ETF,115491225,51.5136,FinancialServices,NASDAQ,104
BEEAX,BlackRock Total Emerging Markets Fund Investor A,115384259,11.6944,FinancialServices,NASDAQ,0
LKBAX,LKCM Balanced Fund,115350974,29.1,FinancialServices,NASDAQ,0
MATH,Metalpha Technology Holding Limited,115335328,2.92,Industrials,NASDAQ,48085
BSGM,"BioSig Technologies, Inc.",115282256,3.68,Healthcare,NASDAQ,551889
QSEA,Quartzsea Acquisition Corporation,115239990,10.1,FinancialServices,NASDAQ,1000
IKT,"Inhibikase Therapeutics, Inc.",115229325,1.55,Healthcare,NASDAQ,128114
SOVF,Elevation Series Trust,115133333,29.6504,FinancialServices,AMEX,11958
SEDA,SDCL EDGE Acquisition Corporation,115041910,11.3,FinancialServices,NYSE,429
EWO,iShares MSCI Austria ETF,114996000,31.08,FinancialServices,AMEX,52989
ESGL,ESGL Holdings Limited,114994660,2.75,Industrials,NASDAQ,14433
FSAZX,Fidelity Arizona Municipal Income Fund,114887976,11.26,FinancialServices,NASDAQ,0
ENDW,Cambria Endowment Style ETF,114876415,28.87,FinancialServices,NASDAQ,1161
TIRX,Tian Ruixiang Holdings Ltd,114719150,0.95,FinancialServices,NASDAQ,3110
CGV,Conductor Global Equity Value ETF,114700272,14.0504,,NYSE,1871
MHLD,"Maiden Holdings, Ltd.",114635110,1.15,FinancialServices,NASDAQ,492404
CFFS,CF Acquisition Corp. VII,114605928,11.28,FinancialServices,NASDAQ,11492
CGO,Calamos Global Total Return Fund,114586201,11.66,FinancialServices,NASDAQ,34475
LUD,Luda Technology Group Limited,114584500,5.05,BasicMaterials,AMEX,19870
CNTB,Connect Biopharma Holdings Limited,114578640,2.07,Healthcare,NASDAQ,80799
GRAN,Grande Group Limited Class A Ordinary Shares,114568750,4.6,FinancialServices,NASDAQ,59671
SMCO,Hilton Small-Midcap Opportunity ETF,114555430,25.8379,,NASDAQ,2956
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,114510171,35.76,FinancialServices,NASDAQ,4920
SRBK,"SR Bancorp, Inc. Common stock",114483194,13.9,FinancialServices,NASDAQ,42034
DVAL,BrandywineGLOBAL Dynamic U.S. Large Cap Value ETF,114457027,14.1146,FinancialServices,NASDAQ,4667
SKYX,SKYX Platforms Corp.,114397980,1.07,Industrials,NASDAQ,370798
BLES,Inspire Global Hope ESG ETF,114319540,41.02,FinancialServices,AMEX,8224
TWLV,Twelve Seas Investment Company II,114288840,10.8,FinancialServices,NASDAQ,11215
VOLT,"Volt Information Sciences, Inc.",114230255,27.37,Industrials,NASDAQ,31202
ADER,26 Capital Acquisition Corp.,114181616,11.08,FinancialServices,NASDAQ,41942
ACTEX,American Century Zero Coupon 2020 Fund Advisor Class,114131375,102.44,FinancialServices,NASDAQ,0
SIIEX,Touchstone International Equity Fund Class Y,114060899,18.3,FinancialServices,NASDAQ,0
SWRLX,Touchstone International Equity Fund Class A,114052468,18.55,FinancialServices,NASDAQ,0
SWFCX,Touchstone International Equity Fund,114050792,16.74,FinancialServices,NASDAQ,0
PROC,Procaps Group S.A.,113952240,1.01,Healthcare,NASDAQ,652298
TSCPX,AMG TimesSquare Small Cap Growth Fund Class N,113951389,11.99,FinancialServices,NASDAQ,0
TSCIX,AMG TimesSquare Small Cap Growth Fund,113939153,13.02,FinancialServices,NASDAQ,0
OCMAX,OCM Gold Atlas,113936019,24.07,FinancialServices,NASDAQ,0
CHAR,Charlton Aria Acquisition Corporation,113926350,10.39,FinancialServices,NASDAQ,102
NIM,Nuveen Select Maturities Municipal Fund,113761924,9.14,FinancialServices,NYSE,25776
BTM,Bitcoin Depot Inc.,113747315,4.92,FinancialServices,NASDAQ,432827
DALI,First Trust Dorsey Wright DALI 1 ETF,113685525,27.0171,FinancialServices,NASDAQ,1609
MEOA,Minority Equality Opportunities Acquisition Inc.,113578461,26.54,FinancialServices,NASDAQ,1250318
CLYM,"Climb Bio, Inc.",113527344,1.68,Healthcare,NASDAQ,265363
TSEC,Touchstone Securitized Income ETF,113517259,26.25,FinancialServices,AMEX,1942
FLEE,Franklin FTSE Europe ETF,113511191,33.59,FinancialServices,AMEX,1239
CXE,MFS High Income Municipal Trust,113492880,3.6,FinancialServices,NYSE,136847
WMPN,William Penn Bancorporation,113445270,12.32,FinancialServices,NASDAQ,24969
SCX,The L.S. Starrett Company,113384910,16.18,Industrials,NYSE,61690
AIEQ,AI Powered Equity ETF,113314940,42.85,FinancialServices,AMEX,3980
MRGIX,BMO Strategic Income Fund - Y,113236002,9.58,FinancialServices,NASDAQ,0
CIL,VictoryShares International Volatility Wtd ETF,113201486,50.8605,FinancialServices,NASDAQ,230
HURA,"TuHURA Biosciences, Inc.",113113098,2.43,Healthcare,NASDAQ,134627
BSMV,Invesco BulletShares 2031 Municipal Bond ETF,113044800,20.7009,FinancialServices,NASDAQ,15652
VBOC,Viscogliosi Brothers Acquisition Corp.,112933070,10.475,FinancialServices,NASDAQ,100
CIGYX,"AB Cap Fund, Inc. - AB Concentrated International Growth Portfolio - ADV",112911293,11.51,FinancialServices,NASDAQ,0
AIFE,Aifeex Nexus Acquisition Corp,112901110,10.24,FinancialServices,NASDAQ,1
IG,Principal Investment Grade Corporate Active ETF,112847889,20.775,FinancialServices,AMEX,19932
CVY,Invesco Zacks Multi-Asset Income ETF,112758889,25.85,FinancialServices,AMEX,1779
ULBI,Ultralife Corporation,112605410,6.77,Industrials,NASDAQ,239208
BMDL,VictoryShares WestEnd Economic Cycle Bond ETF,112579629,25.165,FinancialServices,NASDAQ,39
BNO,"United States Brent Oil Fund, LP",112528753,29.5,FinancialServices,AMEX,444555
DPSCX,BNY Mellon Structured Midcap Fund Class C,112443415,23.14,FinancialServices,NASDAQ,0
DPSYX,BNY Mellon Structured MidCap Fund Class Y,112443404,29.77,FinancialServices,NASDAQ,0
ERH,Allspring Utilities and High Income Fund,112436346,12.1,FinancialServices,AMEX,35919
FATE,"Fate Therapeutics, Inc.",112351803,0.9801,Healthcare,NASDAQ,1433597
PLMJ,Plum Acquisition Corp. III,112328700,11.0,FinancialServices,NASDAQ,13858
LDVAX,AXS Thomson Reuters Venture Capital Return Tracker Fund,112279706,29.21,FinancialServices,NASDAQ,0
BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",112222330,2.05,Industrials,NASDAQ,555340
DDDIX,13D Activist Fund Class I,112218660,20.46,FinancialServices,NASDAQ,0
MBGVX,AMG GW&K Core Bond ESG Fund - Class N,112210619,9.06,FinancialServices,NASDAQ,0
DDDAX,13D Activist Fund,112209786,19.55,FinancialServices,NASDAQ,0
DLFRX,DoubleLine Floating Rate Fund - Class N,112164061,9.02,FinancialServices,NASDAQ,0
RBUS,Nationwide Risk-Based U.S. Equity ETF,112018240,38.0149,FinancialServices,AMEX,343
COOL,Corner Growth Acquisition Corp.,111994560,11.1,FinancialServices,NASDAQ,6233
ENER,Accretion Acquisition Corp.,111929668,10.5601,FinancialServices,NASDAQ,822074
CCIF,Carlyle Credit Income Fund,111920720,5.29,FinancialServices,NYSE,501380
HWCCX,Hotchkis & Wiley Diversified Value Fund Class C,111917581,31.22,FinancialServices,NASDAQ,0
BOGIX,SGI Small Cap Core Fund,111914275,31.2,FinancialServices,NASDAQ,0
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,111892665,49.77,FinancialServices,NASDAQ,5004
BTMD,biote Corp.,111821190,2.92,Healthcare,NASDAQ,825609
IEZ,iShares U.S. Oil Equipment & Services ETF,111778639,17.48,FinancialServices,AMEX,149823
MRNY,YieldMax MRNA Option Income Strategy ETF,111742058,2.0,,AMEX,1930247
ADES,"Advanced Emissions Solutions, Inc.",111716976,3.36,Industrials,NASDAQ,100969
SPHA,Shepherd Ave Capital Acquisition Corporation,111688315,10.13,FinancialServices,NASDAQ,1613
BSMW,Invesco Exchange-Traded Self-Indexed Fund Trust - BulletShares 2032 Municipal Bond ETF,111685196,24.465,FinancialServices,NASDAQ,9619
EHTH,"eHealth, Inc.",111601888,3.68,FinancialServices,NASDAQ,1484754
LIONU,Lionheart III Corp,111485055,7.05,FinancialServices,NASDAQ,3522
PDCC,Pearl Diver Credit Company Inc.,111428175,16.395,FinancialServices,NYSE,142
ISRA,VanEck Israel ETF,111396524,49.8,FinancialServices,AMEX,9226
GPRF,Goldman Sachs Access U.S. Preferred Stock and Hybrid Securities ETF,111310958,50.5045,FinancialServices,NASDAQ,11485
KSM,DWS Strategic Municipal Income Trust,111307593,10.075,FinancialServices,NYSE,16275
GENE,Genetic Technologies Limited,3708139,0.765,Healthcare,NASDAQ,0
FBOTX,Fidelity Disruptive Automation Fund,111217210,16.72,FinancialServices,NASDAQ,0
JEQ,Abrdn Japan Equity Fund Inc,111187560,7.86,FinancialServices,NYSE,46481
SHMD,SCHMID Group N.V. Class A Ordinary Shares,111101064,2.58,Industrials,NASDAQ,18562
SHAP,Spree Acquisition Corp. 1 Limited,111091064,10.91,FinancialServices,NYSE,3135
NNBR,"NN, Inc.",110983620,2.2,Industrials,NASDAQ,148237
SPYT,Defiance S&P 500 Target Income ETF,110978865,17.93,,AMEX,51353
TQGEX,T. Rowe Price Integrated Global Eq,110831528,20.17,FinancialServices,NASDAQ,0
OFS,OFS Capital Corporation,110802287,8.27,FinancialServices,NASDAQ,19605
CTM,"Castellum, Inc.",110793202,1.22,Technology,AMEX,2159718
GIFI,"Gulf Island Fabrication, Inc.",110644952,6.82,Industrials,NASDAQ,52422
PFSLX,Paradigm Select Fund,110408598,75.93,FinancialServices,NASDAQ,0
SCLX,Scilex Holding Company,110386959,15.87,Healthcare,NASDAQ,159645
MGYR,"Magyar Bancorp, Inc.",110329698,17.05,FinancialServices,NASDAQ,5820
GLDI,Credit Suisse X-Links Gold Shares Covered Call ETN,110321421,161.3417,FinancialServices,NASDAQ,5955
ALYA,Alithya Group Inc.,110306527,1.13,Technology,NASDAQ,40583
