Ticker,MarketCap,Price,Volume,Exchange,Sector,CompanyName,ScorePotential,ReasonsTags,Comments,Status,ChangeNotes,Date
GRX,142045596,8.99,33828,NYSE,FinancialServices,The Gabelli Healthcare & Wellness Trust,60,MC_50-150;PriceBand5-10;VolAdequate,NYSE | PriceBand 5–10 | MC 142M,New,,2025-08-08
JGBIX,142023488,7.69,0,NASDAQ,FinancialServices,Janus Henderson Global Bond Fund,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 142M,New,,2025-08-08
JGBAX,142023488,7.69,0,NASDAQ,FinancialServices,Janus Henderson Global Bond Fund Class A,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 142M,New,,2025-08-08
JHBTX,142023483,7.68,0,NASDAQ,FinancialServices,Janus Henderson Global Bond Fund - T Shares,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 142M,New,,2025-08-08
ECBK,142005422,15.73,12132,NASDAQ,FinancialServices,"ECB Bancorp, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 142M,New,,2025-08-08
ACOG,141800769,9.13,55955,NASDAQ,FinancialServices,Alpha Cognition Inc. Common Stock,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 142M,New,,2025-08-08
GRW,141789336,32.9428,13052,NASDAQ,FinancialServices,TCW Compounders ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 142M,New,,2025-08-08
LARK,140998084,24.4,2345,NASDAQ,FinancialServices,"Landmark Bancorp, Inc.",65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 141M,New,,2025-08-08
BSET,140684300,16.19,14271,NASDAQ,ConsumerCyclical,"Bassett Furniture Industries, Incorporated",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 141M,New,,2025-08-08
AURC,140531938,17.4425,113455,NASDAQ,FinancialServices,Aurora Acquisition Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 141M,New,,2025-08-08
MSFU,140504590,53.79,735753,NASDAQ,FinancialServices,Direxion Daily MSFT Bull 2X Shares,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 141M,New,,2025-08-08
RYDVX,140424946,6.26,0,NASDAQ,FinancialServices,Royce Dividend Value Fund Service Class,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 140M,New,,2025-08-08
BHST,140352637,8.0999,22958,NASDAQ,BasicMaterials,BioHarvest Sciences Inc. Common Stock,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 140M,New,,2025-08-08
QTOP,140300707,29.4877,49950,NASDAQ,FinancialServices,iShares Nasdaq Top 30 Stocks ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 140M,New,,2025-08-08
MED,140026614,12.74,270468,NYSE,ConsumerCyclical,"Medifast, Inc.",60,MC_50-150;VolAdequate;DataComplete;NotOTC,NYSE | MC 140M,New,,2025-08-08
TAYD,139835423,44.58,4771,NASDAQ,Industrials,"Taylor Devices, Inc.",65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 140M,New,,2025-08-08
WSTG,139323957,31.11,3206,NASDAQ,Technology,"Wayside Technology Group, Inc.",80,MC_50-150;Nasdaq;PrioritySector;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 139M,New,,2025-08-08
SAMA,139286747,10.58,2599,NASDAQ,FinancialServices,Schultze Special Purpose Acquisition Corp. II,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 139M,New,,2025-08-08
TDSC,138836902,24.4522,14548,NASDAQ,FinancialServices,Cabana Target Drawdown 10 ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 139M,New,,2025-08-08
MST,138698492,15.53,689345,NASDAQ,FinancialServices,Defiance Leveraged Long Income MSTR ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 139M,New,,2025-08-08
GGAA,138609683,21.57,2138539,NASDAQ,FinancialServices,Genesis Growth Tech Acquisition Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 139M,New,,2025-08-08
JEM,138285000,6.3,316187,NASDAQ,ConsumerCyclical,707 Cayman Holdings Limited Ordinary Shares,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 138M,New,,2025-08-08
RBKB,138064096,12.44,5366,NASDAQ,FinancialServices,"Rhinebeck Bancorp, Inc.",65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 138M,New,,2025-08-08
PIAI,137868429,10.82,409210,NYSE,FinancialServices,Prime Impact Acquisition I,60,MC_50-150;VolAdequate;DataComplete;NotOTC,NYSE | MC 138M,New,,2025-08-08
FGBI,137668685,8.05,5650,NASDAQ,FinancialServices,"First Guaranty Bancshares, Inc.",75,MC_50-150;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 138M,New,,2025-08-08
SPFF,137607060,9.14,23851,AMEX,FinancialServices,Global X SuperIncome Preferred ETF,60,MC_50-150;PriceBand5-10;VolAdequate,AMEX | PriceBand 5–10 | MC 138M,New,,2025-08-08
SAMG,137496885,16.29,14886,NASDAQ,FinancialServices,Silvercrest Asset Management Group Inc.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 137M,New,,2025-08-08
RELL,137442527,9.62,18072,NASDAQ,Technology,"Richardson Electronics, Ltd.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 137M,New,,2025-08-08
MIOFX,137427482,30.61,0,NASDAQ,,Marsico Intl Opportunities Fd,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 137M,New,,2025-08-08
PZC,137176800,6.1,16551,NYSE,FinancialServices,PIMCO California Municipal Income Fund III,60,MC_50-150;PriceBand5-10;VolAdequate,NYSE | PriceBand 5–10 | MC 137M,New,,2025-08-08
ESN,136966124,15.9347,12977,NASDAQ,FinancialServices,Essential 40 Stock ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 137M,New,,2025-08-08
EPSN,136948228,6.22,88148,NASDAQ,Energy,Epsilon Energy Ltd.,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 137M,New,,2025-08-08
GLQ,136694440,7.295,16490,NYSE,FinancialServices,Clough Global Equity Fund,60,MC_50-150;PriceBand5-10;VolAdequate,NYSE | PriceBand 5–10 | MC 137M,New,,2025-08-08
ROC,136671590,5.09,408151,NASDAQ,FinancialServices,ROC Energy Acquisition Corp.,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 137M,New,,2025-08-08
DELNX,136577387,9.74,0,NASDAQ,FinancialServices,DoubleLine Low Duration Emerging Markets Fixed Income Fund Class N,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 137M,New,,2025-08-08
FTLF,136546158,14.54,11238,NASDAQ,ConsumerDefensive,"FitLife Brands, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 137M,New,,2025-08-08
LAKE,136534510,14.35,79026,NASDAQ,ConsumerCyclical,"Lakeland Industries, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 137M,New,,2025-08-08
HQI,136500000,9.75,3569,NASDAQ,Industrials,"HireQuest, Inc.",75,MC_50-150;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 136M,New,,2025-08-08
JMAC,136206000,10.81,117626,NASDAQ,FinancialServices,Maxpro Capital Acquisition Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 136M,New,,2025-08-08
ACNT,136201824,12.96,33716,NASDAQ,BasicMaterials,Ascent Industries Co.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 136M,New,,2025-08-08
EML,135988968,22.3,2126,NASDAQ,Industrials,The Eastern Company,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 136M,New,,2025-08-08
KORU,135893751,84.11,80964,AMEX,FinancialServices,Direxion Daily South Korea Bull 3X Shares,60,MC_50-150;VolAdequate;DataComplete;NotOTC,AMEX | MC 136M,New,,2025-08-08
MRAM,135478422,6.03,151052,NASDAQ,Technology,"Everspin Technologies, Inc.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 135M,New,,2025-08-08
GLEE,135386054,10.16,90,NASDAQ,FinancialServices,Gladstone Acquisition Corporation,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 135M,New,,2025-08-08
FBOT,135358532,31.7866,26367,NASDAQ,FinancialServices,Fidelity Covington Trust - Disruptive Automation ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 135M,New,,2025-08-08
PCTI,135281664,6.99,143862,NASDAQ,Technology,"PCTEL, Inc.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 135M,New,,2025-08-08
MRCC,135197712,6.24,114971,NASDAQ,FinancialServices,Monroe Capital Corporation,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 135M,New,,2025-08-08
ICPAX,134949856,6.38,0,NASDAQ,FinancialServices,Integrity Mid-North American Resources Fund Class A,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 135M,New,,2025-08-08
VRM,134399996,26.03,6614,NASDAQ,ConsumerCyclical,"Vroom, Inc.",65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 134M,New,,2025-08-08
SUNS,134344070,10.01,65461,NASDAQ,RealEstate,"Sunrise Realty Trust, Inc.",65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 134M,New,,2025-08-08
ZTWO,133756588,50.7,23662,NASDAQ,,F/M 2-Year Investment Grade Corporate Bond ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 134M,New,,2025-08-08
CPSI,133705310,9.19,534996,NASDAQ,Healthcare,"Computer Programs and Systems, Inc.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 134M,New,,2025-08-08
FNCB,133620975,6.75,82420,NASDAQ,FinancialServices,"FNCB Bancorp, Inc.",85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 134M,New,,2025-08-08
LGCY,133586210,10.79,83168,AMEX,ConsumerDefensive,Legacy Education Inc.,60,MC_50-150;VolAdequate;DataComplete;NotOTC,AMEX | MC 134M,New,,2025-08-08
MCRB,133518702,15.29,287168,NASDAQ,Healthcare,"Seres Therapeutics, Inc.",90,MC_50-150;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 134M,New,,2025-08-08
ECEOX,133336057,12.2,0,NASDAQ,,Lazard Emerging Markets Core Equity Portfolio Open Shs,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 133M,New,,2025-08-08
BFIN,133329490,10.7,22512,NASDAQ,FinancialServices,BankFinancial Corporation,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 133M,New,,2025-08-08
HUHU,132969027,6.28,128673,NASDAQ,Industrials,HUHUTECH International Group Inc. Ordinary Shares,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 133M,New,,2025-08-08
TSMX,132850693,36.5,797818,NASDAQ,FinancialServices,Direxion Daily TSM Bull 2X Shares,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 133M,New,,2025-08-08
NNAG,132666250,10.55,322197,NASDAQ,FinancialServices,99 Acquisition Group Inc. Class A Common Stock,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 133M,New,,2025-08-08
ZLS,132645272,11.09,2446,NASDAQ,FinancialServices,Zalatoris II Acquisition Corp.,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 133M,New,,2025-08-08
RWM,132643012,18.56,15239177,AMEX,FinancialServices,ProShares Short Russell2000,60,MC_50-150;VolAdequate;DataComplete;NotOTC,AMEX | MC 133M,New,,2025-08-08
HFLGX,132574204,11.65,0,NASDAQ,,Hennessy Cornerstone Large Growth Fd Inv Cl,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 133M,New,,2025-08-08
CHGX,132421872,26.1635,14988,NASDAQ,FinancialServices,AXS Change Finance ESG ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 132M,New,,2025-08-08
TMLPX,132284329,8.75,0,NASDAQ,FinancialServices,Transamerica Energy Infrastructure I,75,MC_50-150;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 132M,New,,2025-08-08
BABX,131866184,27.59,908857,NASDAQ,FinancialServices,GraniteShares 1.75x Long BABA Daily ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 132M,New,,2025-08-08
CALI,131382719,50.5,21341,NASDAQ,ConsumerCyclical,China Auto Logistics Inc.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 131M,New,,2025-08-08
MPTI,131133939,44.95,24412,AMEX,Technology,"M-tron Industries, Inc.",75,MC_50-150;PrioritySector;VolAdequate;DataComplete;NotOTC,AMEX | SectorPriority | MC 131M,New,,2025-08-08
SBFG,131089862,20.09,16366,NASDAQ,FinancialServices,"SB Financial Group, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 131M,New,,2025-08-08
LPDAX,130980003,16.01,0,NASDAQ,FinancialServices,BlackRock LifePath Dynamic 2060 Inv A,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 131M,New,,2025-08-08
ZENA,130820761,5.13,679455,NASDAQ,Technology,"ZenaTech, Inc.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 131M,New,,2025-08-08
MCN,130606790,6.185,26567,NYSE,FinancialServices,Madison Covered Call & Equity Strategy Fund,60,MC_50-150;PriceBand5-10;VolAdequate,NYSE | PriceBand 5–10 | MC 131M,New,,2025-08-08
WLAC,130548000,10.32,7301,NASDAQ,FinancialServices,Willow Lane Acquisition Corp.,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 131M,New,,2025-08-08
BHG,130507172,16.35,29245,NYSE,Healthcare,"Bright Health Group, Inc.",75,MC_50-150;PrioritySector;VolAdequate;DataComplete;NotOTC,NYSE | SectorPriority | MC 131M,New,,2025-08-08
SCAQ,130427150,10.43,590885,NASDAQ,FinancialServices,Stratim Cloud Acquisition Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 130M,New,,2025-08-08
SGHL,130312500,10.425,108024,NASDAQ,FinancialServices,Signal Hill Acquisition Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 130M,New,,2025-08-08
LFAC,129755884,10.84,1316,NASDAQ,FinancialServices,LF Capital Acquisition Corp. II,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 130M,New,,2025-08-08
SNTIX,129732557,8.4,0,NASDAQ,FinancialServices,Sit Tax-Free Income Fund,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 130M,New,,2025-08-08
MLVF,129731577,16.97,44597,NASDAQ,FinancialServices,"Malvern Bancorp, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 130M,New,,2025-08-08
OWLT,129057907,7.81,106350,NYSE,Healthcare,"Owlet, Inc.",85,MC_50-150;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NYSE | SectorPriority | PriceBand 5–10 | MC 129M,New,,2025-08-08
APOP,129021222,13.17,17433,NASDAQ,Healthcare,Cellect Biotechnology Ltd.,90,MC_50-150;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 129M,New,,2025-08-08
CHCI,128958774,13.095,10053,NASDAQ,RealEstate,"Comstock Holding Companies, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 129M,New,,2025-08-08
NVCT,128912938,6.17,271529,NASDAQ,Healthcare,"Nuvectis Pharma, Inc.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 129M,New,,2025-08-08
MBS,128832308,8.6293,641330,NASDAQ,,Angel Oak Mortgage-Backed Securities ETF,75,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate,NASDAQ | PriceBand 5–10 | MC 129M,New,,2025-08-08
ETMAX,128614770,7.6,0,NASDAQ,FinancialServices,Eaton Vance MA Municipal Income A,75,MC_50-150;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 129M,New,,2025-08-08
PTRS,128597040,7.15,157109,NASDAQ,FinancialServices,Partners Bancorp,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 129M,New,,2025-08-08
ADRE,127969962,38.2,109524,NASDAQ,FinancialServices,Invesco BLDRS Emerging Markets 50 ADR Index Fund,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 128M,New,,2025-08-08
MIXIX,127863958,9.17,0,NASDAQ,FinancialServices,MainStay Short Term Bond Fund Class I,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 128M,New,,2025-08-08
TWIN,127470777,9.01,28998,NASDAQ,Industrials,"Twin Disc, Incorporated",85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 127M,New,,2025-08-08
WCBR,127374250,29.6933,21354,NASDAQ,FinancialServices,WisdomTree Cybersecurity Fund,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 127M,New,,2025-08-08
BOOM,127295341,6.185,308434,NASDAQ,Energy,DMC Global Inc.,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 127M,New,,2025-08-08
BAIAX,127219523,9.55,0,NASDAQ,FinancialServices,Brown Advisory Intermediate Income Fund,65,MC_50-150;Nasdaq;PriceBand5-10,NASDAQ | PriceBand 5–10 | MC 127M,New,,2025-08-08
VIRC,127163848,8.08,53272,NASDAQ,ConsumerCyclical,Virco Mfg. Corporation,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 127M,New,,2025-08-08
ACAH,127046920,10.45,37960,NASDAQ,FinancialServices,Atlantic Coastal Acquisition Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 127M,New,,2025-08-08
LDSF,126963290,19.04,26462,NASDAQ,FinancialServices,First Trust Low Duration Strategic Focus ETF,65,MC_50-150;Nasdaq;VolAdequate,NASDAQ | MC 127M,New,,2025-08-08
RMGC,126853774,9.98,16148,NASDAQ,FinancialServices,RMG Acquisition Corp. III,85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 127M,New,,2025-08-08
MPFDX,126735077,10.66,0,NASDAQ,FinancialServices,Morgan Stanley Insti Fd Tr Investment Grade Fixed Income Pft Cl I,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 127M,New,,2025-08-08
GECC,126673980,10.95,28558,NASDAQ,FinancialServices,Great Elm Capital Corp.,75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 127M,New,,2025-08-08
PTHR,126069366,5.72,17445,NASDAQ,FinancialServices,"Pono Capital Three, Inc.",85,MC_50-150;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 126M,New,,2025-08-08
CURE,125911762,67.57,551933,AMEX,FinancialServices,Direxion Daily Healthcare Bull 3X Shares,60,MC_50-150;VolAdequate;DataComplete;NotOTC,AMEX | MC 126M,New,,2025-08-08
FBRX,125802140,10.3,127855,NASDAQ,Healthcare,"Forte Biosciences, Inc.",90,MC_50-150;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 126M,New,,2025-08-08
BHAC,125660040,22.0,100,NASDAQ,FinancialServices,Crixus BH3 Acquisition Company,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 126M,New,,2025-08-08
DUOT,125513450,6.465,428168,NASDAQ,Technology,"Duos Technologies Group, Inc.",100,MC_50-150;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 126M,New,,2025-08-08
STRS,125447567,15.54,5188,NASDAQ,RealEstate,Stratus Properties Inc.,65,MC_50-150;Nasdaq;DataComplete;NotOTC,NASDAQ | MC 125M,New,,2025-08-08
OPA,125169094,10.795,414200,NYSE,FinancialServices,Magnum Opus Acquisition Limited,60,MC_50-150;VolAdequate;DataComplete;NotOTC,NYSE | MC 125M,New,,2025-08-08
EBMT,125167313,15.74,19868,NASDAQ,FinancialServices,"Eagle Bancorp Montana, Inc.",75,MC_50-150;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 125M,New,,2025-08-08
LYEL,174978900,11.32,49786,NASDAQ,Healthcare,"Lyell Immunopharma, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 175M,New,,2025-08-08
CYBN,174749124,7.59,264258,AMEX,Healthcare,Cybin Inc.,75,MC_150-200;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,AMEX | SectorPriority | PriceBand 5–10 | MC 175M,New,,2025-08-08
CTNM,174115525,6.73,205996,NASDAQ,Healthcare,"Contineum Therapeutics, Inc. Class A Common Stock",90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 174M,New,,2025-08-08
FRAF,173784534,38.98,11958,NASDAQ,FinancialServices,Franklin Financial Services Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 174M,New,,2025-08-08
EVMBX,172871085,8.44,0,NASDAQ,FinancialServices,Eaton Vance AMT-Free Municipal Income I,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 173M,New,,2025-08-08
CPSS,172047204,7.98,4593,NASDAQ,FinancialServices,"Consumer Portfolio Services, Inc.",65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 172M,New,,2025-08-08
PFSW,170589948,7.495,111793,NASDAQ,Industrials,"PFSweb, Inc.",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 171M,New,,2025-08-08
PROF,170401077,5.67,9676,NASDAQ,Healthcare,Profound Medical Corp.,80,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 170M,New,,2025-08-08
TIL,170164584,25.94,127926,NASDAQ,Healthcare,"Instil Bio, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 170M,New,,2025-08-08
DERM,170059106,7.3,135725,NASDAQ,Healthcare,Journey Medical Corporation,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 170M,New,,2025-08-08
VERY,170021250,11.43,110635,NASDAQ,FinancialServices,"Vericity, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 170M,New,,2025-08-08
PEGR,170020074,9.73,13537,NASDAQ,FinancialServices,Project Energy Reimagined Acquisition Corp.,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 170M,New,,2025-08-08
RAPT,169495025,10.25,26455,NASDAQ,Healthcare,"RAPT Therapeutics, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 169M,New,,2025-08-08
CTG,168993300,10.5,49163,NASDAQ,Technology,"Computer Task Group, Incorporated",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 169M,New,,2025-08-08
VOXX,168959243,7.5,154224,NASDAQ,Technology,VOXX International Corporation,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 169M,New,,2025-08-08
MSGY,168710218,11.43,156160,NASDAQ,Industrials,Masonglory Limited Ordinary Shares,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 169M,New,,2025-08-08
ESCA,167991029,12.17,12609,NASDAQ,ConsumerCyclical,"Escalade, Incorporated",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 168M,New,,2025-08-08
RCMT,167983565,22.73,62530,NASDAQ,Industrials,"RCM Technologies, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 168M,New,,2025-08-08
HCVI,166905120,11.4,12255,NASDAQ,FinancialServices,Hennessy Capital Investment Corp. VI,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 167M,New,,2025-08-08
DHHC,165676880,12.68,105439,NASDAQ,FinancialServices,DiamondHead Holdings Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 166M,New,,2025-08-08
ESOA,165339042,9.89,116358,NASDAQ,Industrials,Energy Services of America Corporation,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 165M,New,,2025-08-08
ACTU,165196975,8.07,39276,NASDAQ,Healthcare,Actuate Therapeutics Inc,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 165M,New,,2025-08-08
